index,sample_index,filename,source_text,target_text,input_noise_standard_deviation,input_noise_seed,gaussian_noise_scale,masking_proportion,guidance_scale,glyph_noise_seed,glyph_mask_seed,generation_seed,ocr_predicted_text,ACC,NED,CER,input_path,output_path
5698,48,40980.png,legio,gojck,9.644806018902699,3051,1.0,0.3,5.0,100090,200090,300090,goigickg,0.0,0.5,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0048_40980.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-5p0/0048.png
5699,49,23904.png,DUHAT,62w7g,2.1201717168656002,3052,1.0,0.3,5.0,100091,200091,300091,ozwgn,0.0,0.19999999999999996,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0049_23904.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-5p0/0049.png
5700,0,47442.png,nigre,a6uhq,7.558796336230698,3003,1.0,0.3,10.0,100042,200042,300042,aeoulgicy,0.0,0.2222222222222222,1.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0000_47442.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0000.png
5701,1,09864.png,manit,sahr6,9.288307491545766,3004,1.0,0.3,10.0,100043,200043,300043,strabxon,0.0,0.25,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0001_09864.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0001.png
5702,2,05542.png,ruine,tedvx,8.707976256871737,3005,1.0,0.3,10.0,100044,200044,300044,deuscvxx,0.0,0.375,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0002_05542.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0002.png
5703,3,30959.png,diddy,wb4al,7.694703836711488,3006,1.0,0.3,10.0,100045,200045,300045,solurd,0.0,0.0,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0003_30959.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0003.png
5704,4,37280.png,bagon,zx67z,10.905270975252217,3007,1.0,0.3,10.0,100046,200046,300046,texiel,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0004_37280.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0004.png
5705,5,04843.png,Gumme,c28aq,11.068709741097946,3008,1.0,0.3,10.0,100047,200047,300047,drears,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0005_04843.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0005.png
5706,6,06577.png,crawl,w93bu,2.5440715215792324,3009,1.0,0.3,10.0,100048,200048,300048,uxebuu,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0006_06577.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0006.png
5707,7,25609.png,tared,qyw2c,11.32649138237307,3010,1.0,0.3,10.0,100049,200049,300049,gyvedi,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0007_25609.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0007.png
5708,8,25813.png,scarp,hsy04,2.55652060007871,3011,1.0,0.3,10.0,100050,200050,300050,hcgoon,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0008_25813.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0008.png
5709,9,44196.png,LINUX,1f6im,4.473118207168584,3012,1.0,0.3,10.0,100051,200051,300051,film,0.0,0.4,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0009_44196.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0009.png
5710,10,23074.png,fears,l8d7s,7.323542951159396,3013,1.0,0.3,10.0,100052,200052,300052,larosa,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0010_23074.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0010.png
5711,11,16799.png,tudor,jlo9v,11.087793837904204,3014,1.0,0.3,10.0,100053,200053,300053,1vjlosv100,0.0,0.4,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0011.png
5712,12,36368.png,rindy,rboce,2.096288107318485,3015,1.0,0.3,10.0,100054,200054,300054,wribowderr,0.0,0.4,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0012.png
5713,13,07514.png,video,p6uvu,9.650125384576352,3016,1.0,0.3,10.0,100055,200055,300055,prygosswoman,0.0,0.08333333333333337,2.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0013.png
5714,14,41939.png,copra,1a7j8,9.088794867233933,3017,1.0,0.3,10.0,100056,200056,300056,napier,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0014.png
5715,15,27348.png,lexon,fanc3,2.594663399907259,3018,1.0,0.3,10.0,100057,200057,300057,faad,0.0,0.4,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0015_27348.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0015.png
5716,16,46198.png,frank,v503y,10.805770278213735,3019,1.0,0.3,10.0,100058,200058,300058,oriadiosyeaau,0.0,0.07692307692307687,2.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0016_46198.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0016.png
5717,17,24760.png,smirk,rxb4h,5.57859864622962,3020,1.0,0.3,10.0,100059,200059,300059,raaebvn,0.0,0.2857142857142857,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0017_24760.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0017.png
5718,18,34099.png,thawy,sojxw,9.292901789433703,3021,1.0,0.3,10.0,100060,200060,300060,wanscixuuul,0.0,0.18181818181818177,1.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0018_34099.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0018.png
5719,19,17709.png,bohea,siooh,6.675333247024196,3022,1.0,0.3,10.0,100061,200061,300061,skoloohs,0.0,0.5,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0019_17709.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0019.png
5720,20,12545.png,froth,xtn0p,11.401383145153838,3023,1.0,0.3,10.0,100062,200062,300062,xtnepx,0.0,0.6666666666666667,0.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0020_12545.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0020.png
5721,21,42061.png,Multi,lkzp4,2.1044606276187987,3024,1.0,0.3,10.0,100063,200063,300063,ikkopn,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0021_42061.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0021.png
5722,22,28364.png,Witty,p3wjx,9.39050488077302,3025,1.0,0.3,10.0,100064,200064,300064,pswigu,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0022_28364.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0022.png
5723,23,10648.png,colic,uoamk,10.610012131397497,3026,1.0,0.3,10.0,100065,200065,300065,undirk,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0023_10648.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0023.png
5724,24,41038.png,Idyll,kwawy,2.4501891971464476,3027,1.0,0.3,10.0,100066,200066,300066,kirwit,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0024_41038.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0024.png
5725,25,43007.png,mains,5lxy9,10.051074535682353,3028,1.0,0.3,10.0,100067,200067,300067,sidgyx,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0025_43007.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0025.png
5726,26,03125.png,thing,jec5u,11.3833408119417,3029,1.0,0.3,10.0,100068,200068,300068,boclu,0.0,0.4,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0026.png
5727,27,02009.png,works,n3b1r,7.42758327038832,3030,1.0,0.3,10.0,100069,200069,300069,beerbbbrrh,0.0,0.19999999999999996,1.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0027.png
5728,28,11868.png,lobar,ajtti,9.051829196169319,3031,1.0,0.3,10.0,100070,200070,300070,digitii,0.0,0.2857142857142857,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0028.png
5729,29,47964.png,allyl,xunrs,3.3754354515597766,3032,1.0,0.3,10.0,100071,200071,300071,xuucaxsas,0.0,0.33333333333333337,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0029.png
5730,30,24051.png,chise,8rc3k,4.156712222064414,3033,1.0,0.3,10.0,100072,200072,300072,freskh,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0030_24051.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0030.png
5731,31,19612.png,flict,ze0a5,7.650956648185359,3034,1.0,0.3,10.0,100073,200073,300073,zieeaes,0.0,0.4285714285714286,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0031_19612.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0031.png
5732,32,41118.png,oxter,bldpf,2.251488411069799,3035,1.0,0.3,10.0,100074,200074,300074,bldpf,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0032_41118.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0032.png
5733,33,02358.png,wired,wfqki,8.219652134680675,3036,1.0,0.3,10.0,100075,200075,300075,wtamii,0.0,0.33333333333333337,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0033_02358.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0033.png
5734,34,20949.png,doven,wb2mx,7.689124531715429,3037,1.0,0.3,10.0,100076,200076,300076,mibbopy,0.0,0.1428571428571429,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0034_20949.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0034.png
5735,35,22476.png,edion,6tapr,4.9913518673210735,3038,1.0,0.3,10.0,100077,200077,300077,potraprhor,0.0,0.4,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0035_22476.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0035.png
5736,36,00629.png,gated,rdjlc,7.265536461369086,3039,1.0,0.3,10.0,100078,200078,300078,mujillle,0.0,0.25,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0036_00629.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0036.png
5737,37,11519.png,Keyed,okah3,3.177378729040748,3040,1.0,0.3,10.0,100079,200079,300079,pkahps,0.0,0.5,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0037_11519.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0037.png
5738,38,09508.png,passe,0or7f,8.50024243618734,3041,1.0,0.3,10.0,100080,200080,300080,ooirfff,0.0,0.4285714285714286,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0038_09508.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0038.png
5739,39,16118.png,asway,faj3x,8.946722943943175,3042,1.0,0.3,10.0,100081,200081,300081,impaiifatlii,0.0,0.16666666666666663,2.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0039_16118.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0039.png
5740,40,34188.png,scove,izdim,8.319127339241941,3043,1.0,0.3,10.0,100082,200082,300082,hiodiin,0.0,0.4285714285714286,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0040_34188.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0040.png
5741,41,12720.png,ranid,jphfz,10.613449097276018,3044,1.0,0.3,10.0,100083,200083,300083,pprfd,0.0,0.4,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0041_12720.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0041.png
5742,42,44115.png,males,47wke,6.502801920176993,3045,1.0,0.3,10.0,100084,200084,300084,hewkeh,0.0,0.5,0.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0042_44115.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0042.png
5743,43,37472.png,toile,sd00d,3.17530122014023,3046,1.0,0.3,10.0,100085,200085,300085,sdood,0.0,0.6,0.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0043_37472.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0043.png
5744,44,21926.png,actic,0h21y,3.437590727788496,3047,1.0,0.3,10.0,100086,200086,300086,lthtelyy,0.0,0.25,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0044_21926.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0044.png
5745,45,06288.png,holon,u65ie,5.2621649689389365,3048,1.0,0.3,10.0,100087,200087,300087,wooseeun,0.0,0.125,1.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0045_06288.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0045.png
5746,46,44947.png,pricy,uumly,10.784218379955963,3049,1.0,0.3,10.0,100088,200088,300088,lulubyynn,0.0,0.33333333333333337,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0046_44947.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0046.png
5747,47,07154.png,cashe,cmk1x,2.254365678670303,3050,1.0,0.3,10.0,100089,200089,300089,moreersii,0.0,0.0,1.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0047_07154.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0047.png
5748,48,40980.png,legio,gojck,9.644806018902699,3051,1.0,0.3,10.0,100090,200090,300090,goobckaa,0.0,0.5,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0048_40980.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0048.png
5749,49,23904.png,DUHAT,62w7g,2.1201717168656002,3052,1.0,0.3,10.0,100091,200091,300091,oswza,0.0,0.19999999999999996,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0049_23904.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p3_cfg-10p0/0049.png
5750,0,47442.png,nigre,a6uhq,7.558796336230698,3003,1.0,0.5,1.0,100042,200042,300042,cranigrrmmo,0.0,0.09090909090909094,2.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0000_47442.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0000.png
5751,1,09864.png,manit,sahr6,9.288307491545766,3004,1.0,0.5,1.0,100043,200043,300043,snahicio,0.0,0.375,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0001_09864.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0001.png
5752,2,05542.png,ruine,tedvx,8.707976256871737,3005,1.0,0.5,1.0,100044,200044,300044,thumora,0.0,0.1428571428571429,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0002_05542.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0002.png
5753,3,30959.png,diddy,wb4al,7.694703836711488,3006,1.0,0.5,1.0,100045,200045,300045,v6haya,0.0,0.16666666666666663,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0003_30959.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0003.png
5754,4,37280.png,bagon,zx67z,10.905270975252217,3007,1.0,0.5,1.0,100046,200046,300046,cuzziurrn,0.0,0.11111111111111116,1.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0004_37280.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0004.png
5755,5,04843.png,Gumme,c28aq,11.068709741097946,3008,1.0,0.5,1.0,100047,200047,300047,coamy,0.0,0.19999999999999996,0.8,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0005_04843.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0005.png
5756,6,06577.png,crawl,w93bu,2.5440715215792324,3009,1.0,0.5,1.0,100048,200048,300048,totohh,0.0,0.0,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0006_06577.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0006.png
5757,7,25609.png,tared,qyw2c,11.32649138237307,3010,1.0,0.5,1.0,100049,200049,300049,ayredic,0.0,0.2857142857142857,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0007_25609.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0007.png
5758,8,25813.png,scarp,hsy04,2.55652060007871,3011,1.0,0.5,1.0,100050,200050,300050,insceont,0.0,0.125,1.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0008_25813.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0008.png
5759,9,44196.png,LINUX,1f6im,4.473118207168584,3012,1.0,0.5,1.0,100051,200051,300051,nlthvvnn,0.0,0.0,1.6,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0009_44196.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0009.png
5760,10,23074.png,fears,l8d7s,7.323542951159396,3013,1.0,0.5,1.0,100052,200052,300052,itcom1,0.0,0.0,1.2,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0010_23074.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0010.png
5761,11,16799.png,tudor,jlo9v,11.087793837904204,3014,1.0,0.5,1.0,100053,200053,300053,tvelooppe,0.0,0.2222222222222222,1.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0011.png
5762,12,36368.png,rindy,rboce,2.096288107318485,3015,1.0,0.5,1.0,100054,200054,300054,nnoniooc,0.0,0.125,1.4,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0012.png
5763,13,07514.png,video,p6uvu,9.650125384576352,3016,1.0,0.5,1.0,100055,200055,300055,ulluvviuaocar,0.0,0.23076923076923073,2.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder/results/generated/noise-1p0_mask-0p5_cfg-1p0/0013.png
